initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,branch1.0,branch2.0,branch3.0,branch4.0,train accuracy epoch0,train accuracy epoch1,train accuracy epoch2,test accuracy epoch0,test accuracy epoch1,test accuracy epoch2,method,run
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,113.8161865234375,537.4947265625,313.499365234375,266.77119140625,73.9451951951952,89.54954954954955,92.759009009009,77.64845605700712,77.8147268408551,76.5162311955661,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,113.84079415413837,537.8653349980502,313.6015573929152,266.7711992602877,73.9451951951952,89.54954954954955,92.759009009009,77.64845605700712,77.8147268408551,76.5162311955661,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,228.150732421875,374.195458984375,256.3617919921875,179.0890625,75.72822822822823,90.52177177177177,93.246996996997,74.972288202692,76.326207442597,76.99129057798892,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,228.10185911295622,374.25584843592424,256.3942230069999,179.08907207830302,75.72822822822823,90.52177177177177,93.246996996997,74.972288202692,76.326207442597,76.99129057798892,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,238.2883056640625,231.414794921875,316.65634765625,269.7376708984375,74.55705705705705,90.24774774774775,92.4512012012012,73.38083927157561,75.39984164687253,77.35550277117973,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,238.2378844666502,231.52093828667552,316.70437657636495,269.7376874255203,74.55705705705705,90.24774774774775,92.4512012012012,73.38083927157561,75.39984164687253,77.35550277117973,integrated_gradients,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,472.05478515625,741.78837890625,441.6955078125,524.95478515625,73.16066066066067,88.60735735735736,92.10210210210211,75.73238321456849,71.16389548693587,77.19714964370546,deeplift,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,472.13979532008364,741.7097439333292,441.61046180501614,524.9547440651924,73.16066066066067,88.60735735735736,92.10210210210211,75.73238321456849,71.16389548693587,77.19714964370546,integrated_gradients,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,661.64150390625,457.507373046875,577.63212890625,486.567431640625,73.34084084084084,88.3933933933934,91.77927927927928,72.6682501979414,73.42042755344418,76.69833729216153,deeplift,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,661.6279590969544,457.3688213926172,577.2925118850727,486.5674622930148,73.34084084084084,88.3933933933934,91.77927927927928,72.6682501979414,73.42042755344418,76.69833729216153,integrated_gradients,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,530.12685546875,603.479736328125,682.404248046875,477.69189453125,72.33108108108108,87.74774774774775,91.74924924924925,72.09817893903404,74.05384006334126,79.68329374505146,deeplift,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,529.9000177681136,603.2763632612223,682.7344917313286,477.69190848714715,72.33108108108108,87.74774774774775,91.74924924924925,72.09817893903404,74.05384006334126,79.68329374505146,integrated_gradients,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,359.2693115234375,216.746826171875,793.3650390625,298.809912109375,72.80405405405405,88.87012012012012,92.13213213213213,71.81314330958037,74.65558194774347,79.20823436262866,deeplift,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,359.27387907184726,216.77926067537564,793.3903159934001,298.80990676655233,72.80405405405405,88.87012012012012,92.13213213213213,71.81314330958037,74.65558194774347,79.20823436262866,integrated_gradients,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,811.51962890625,454.2427734375,263.012158203125,372.0279541015625,72.43243243243244,88.4084084084084,91.97447447447448,68.96278701504355,75.87490102929533,79.85748218527316,deeplift,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,811.554359575159,454.0751022224693,263.0371918349358,372.0279400902844,72.43243243243244,88.4084084084084,91.97447447447448,68.96278701504355,75.87490102929533,79.85748218527316,integrated_gradients,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,567.99228515625,674.18271484375,321.64853515625,400.0378662109375,73.003003003003,88.22822822822823,91.27252252252252,73.38083927157561,75.00395882818685,76.22327790973871,deeplift,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,568.1222662622093,674.1900210663779,321.6384917701217,400.037887677241,73.003003003003,88.22822822822823,91.27252252252252,73.38083927157561,75.00395882818685,76.22327790973871,integrated_gradients,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,267.3305908203125,406.246630859375,170.757421875,308.439208984375,72.57882882882883,89.11411411411412,92.27477477477477,70.94220110847189,75.5106888361045,77.89390340459224,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,267.311692480944,406.2962051192221,170.77564714050254,308.43921910294887,72.57882882882883,89.11411411411412,92.27477477477477,70.94220110847189,75.5106888361045,77.89390340459224,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,325.8940673828125,672.45654296875,475.71025390625,425.08857421875,72.4024024024024,88.50975975975976,91.76051051051051,72.94536817102137,77.17339667458432,80.73634204275534,deeplift,7
